Gene ID,Representative Transcript ID,Chromosome,TSS,strand
ENSSSCG00000008961,ENSSSCT00000086969,8,70179755,+
ENSSSCG00000008963,ENSSSCT00000061901,8,70417923,+
ENSSSCG00000008965,ENSSSCT00000057082,8,70697420,-
ENSSSCG00000008966,ENSSSCT00000084821,8,70788048,+
ENSSSCG00000008969,ENSSSCT00000009824,8,71181919,-
ENSSSCG00000008970,ENSSSCT00000045999,8,71260815,-
ENSSSCG00000008971,ENSSSCT00000055573,8,71363651,+
ENSSSCG00000008972,ENSSSCT00000075235,8,71573563,-
ENSSSCG00000008973,ENSSSCT00000095986,8,71603187,-
ENSSSCG00000008974,ENSSSCT00000009829,8,71646779,-
ENSSSCG00000008976,ENSSSCT00000107033,8,71701595,+
ENSSSCG00000008978,ENSSSCT00000009833,8,71725674,-
ENSSSCG00000008979,ENSSSCT00000074372,8,71833157,-
ENSSSCG00000008980,ENSSSCT00000009835,8,71940607,-
ENSSSCG00000008981,ENSSSCT00000082425,8,71982971,+
ENSSSCG00000008983,ENSSSCT00000009840,8,72088829,-
ENSSSCG00000008984,ENSSSCT00000106254,8,72408542,+
ENSSSCG00000008985,ENSSSCT00000009842,8,72543298,-
ENSSSCG00000008986,ENSSSCT00000064894,8,72543621,+
ENSSSCG00000008987,ENSSSCT00000044847,8,72719065,-
ENSSSCG00000008988,ENSSSCT00000009845,8,72791703,+
ENSSSCG00000008989,ENSSSCT00000051409,8,73335741,-
ENSSSCG00000008990,ENSSSCT00000038257,8,73305439,+
ENSSSCG00000008991,ENSSSCT00000084016,8,73502717,+
ENSSSCG00000008993,ENSSSCT00000009850,8,74047817,-
ENSSSCG00000008994,ENSSSCT00000054765,8,74382515,-
ENSSSCG00000008995,ENSSSCT00000009852,8,74419681,-
ENSSSCG00000008997,ENSSSCT00000009854,8,74607409,-
ENSSSCG00000008998,ENSSSCT00000009855,8,74574685,+
ENSSSCG00000009002,ENSSSCT00000054433,8,75422029,-
ENSSSCG00000009004,ENSSSCT00000009861,8,75337144,+
ENSSSCG00000009007,ENSSSCT00000009864,8,75644826,-
ENSSSCG00000009009,ENSSSCT00000067865,8,75755768,-
ENSSSCG00000009010,ENSSSCT00000059627,8,76269919,-
ENSSSCG00000009011,ENSSSCT00000039703,8,76148319,-
ENSSSCG00000009012,ENSSSCT00000039460,8,76355135,+
ENSSSCG00000009015,ENSSSCT00000079592,8,77267903,+
ENSSSCG00000009018,ENSSSCT00000089988,8,77825403,+
ENSSSCG00000009019,ENSSSCT00000009878,8,78023346,-
ENSSSCG00000009021,ENSSSCT00000037220,8,77970562,+
ENSSSCG00000009023,ENSSSCT00000077645,8,78854848,-
ENSSSCG00000009029,ENSSSCT00000009888,8,81024452,-
ENSSSCG00000009030,ENSSSCT00000100307,8,81076757,+
ENSSSCG00000009031,ENSSSCT00000009890,8,81276853,-
ENSSSCG00000009035,ENSSSCT00000084393,8,82115056,+
ENSSSCG00000009037,ENSSSCT00000054584,8,82596659,+
ENSSSCG00000009039,ENSSSCT00000092991,8,82864828,-
ENSSSCG00000009040,ENSSSCT00000062941,8,82968994,-
ENSSSCG00000009042,ENSSSCT00000044496,8,83240754,+
ENSSSCG00000009043,ENSSSCT00000076296,8,83353109,-
ENSSSCG00000009045,ENSSSCT00000009905,8,83679136,-
ENSSSCG00000009046,ENSSSCT00000035256,8,84037796,+
ENSSSCG00000009047,ENSSSCT00000064754,8,84224871,-
ENSSSCG00000009048,ENSSSCT00000032897,8,84391914,-
ENSSSCG00000009049,ENSSSCT00000009910,8,84601224,-
ENSSSCG00000009050,ENSSSCT00000009911,8,85084133,+
ENSSSCG00000009051,ENSSSCT00000076031,8,85678461,-
ENSSSCG00000009052,ENSSSCT00000009915,8,86036201,-
ENSSSCG00000009053,ENSSSCT00000009917,8,86088668,+
ENSSSCG00000009055,ENSSSCT00000064745,8,86546654,-
ENSSSCG00000009060,ENSSSCT00000061458,8,86879363,+
ENSSSCG00000009061,ENSSSCT00000043966,8,87691236,-
ENSSSCG00000009062,ENSSSCT00000009928,8,87697544,+
ENSSSCG00000009071,ENSSSCT00000040448,8,96270856,-
ENSSSCG00000009072,ENSSSCT00000101459,8,96692777,+
ENSSSCG00000009074,ENSSSCT00000078515,8,96924927,-
ENSSSCG00000009075,ENSSSCT00000079972,8,96925162,+
ENSSSCG00000009077,ENSSSCT00000009943,8,97088260,-
ENSSSCG00000009078,ENSSSCT00000009944,8,97120250,-
ENSSSCG00000009079,ENSSSCT00000043010,8,97204650,-
ENSSSCG00000009083,ENSSSCT00000087433,8,100863446,-
ENSSSCG00000009084,ENSSSCT00000009950,8,101241099,-
ENSSSCG00000009085,ENSSSCT00000092234,8,101241589,+
ENSSSCG00000009087,ENSSSCT00000043075,8,101532531,+
ENSSSCG00000009089,ENSSSCT00000009955,8,101715494,-
ENSSSCG00000009090,ENSSSCT00000065880,8,101937256,-
ENSSSCG00000009092,ENSSSCT00000067112,8,102143948,+
ENSSSCG00000009093,ENSSSCT00000037761,8,102213455,+
ENSSSCG00000009097,ENSSSCT00000009963,8,102388103,+
ENSSSCG00000009098,ENSSSCT00000009964,8,102745450,+
ENSSSCG00000009100,ENSSSCT00000045558,8,102948794,+
ENSSSCG00000009101,ENSSSCT00000053281,8,103189561,+
ENSSSCG00000009105,ENSSSCT00000009972,8,103953954,+
ENSSSCG00000009106,ENSSSCT00000055154,8,104270881,+
ENSSSCG00000009111,ENSSSCT00000009978,8,104844171,-
ENSSSCG00000009112,ENSSSCT00000009979,8,104882035,+
ENSSSCG00000009113,ENSSSCT00000065060,8,105053563,-
ENSSSCG00000009114,ENSSSCT00000009981,8,105121529,+
ENSSSCG00000009115,ENSSSCT00000009982,8,105369529,-
ENSSSCG00000009119,ENSSSCT00000009986,8,110089708,-
ENSSSCG00000009120,ENSSSCT00000023614,8,110090001,+
ENSSSCG00000009122,ENSSSCT00000018625,8,108726113,+
ENSSSCG00000009123,ENSSSCT00000074642,8,108915613,+
ENSSSCG00000009125,ENSSSCT00000078836,8,109660773,-
ENSSSCG00000009128,ENSSSCT00000050287,8,110420542,-
ENSSSCG00000009129,ENSSSCT00000057782,8,110377892,+
ENSSSCG00000009132,ENSSSCT00000010000,8,111858510,-
ENSSSCG00000009134,ENSSSCT00000054613,8,112330046,-
ENSSSCG00000009135,ENSSSCT00000010003,8,112376410,-
ENSSSCG00000009136,ENSSSCT00000010004,8,112399176,-
ENSSSCG00000009137,ENSSSCT00000022770,8,112414033,-
ENSSSCG00000009138,ENSSSCT00000043329,8,112433633,+
ENSSSCG00000009140,ENSSSCT00000105773,8,112520629,+
ENSSSCG00000009141,ENSSSCT00000010009,8,112651261,-
ENSSSCG00000009142,ENSSSCT00000042746,8,112762858,-
ENSSSCG00000009144,ENSSSCT00000010013,8,113363042,+
ENSSSCG00000009145,ENSSSCT00000010014,8,113447191,-
ENSSSCG00000009146,ENSSSCT00000010015,8,113471982,-
ENSSSCG00000009148,ENSSSCT00000106385,8,113825161,+
ENSSSCG00000009150,ENSSSCT00000049871,8,114005511,-
ENSSSCG00000009151,ENSSSCT00000050462,8,114035357,-
ENSSSCG00000009152,ENSSSCT00000048556,8,114076154,-
ENSSSCG00000009157,ENSSSCT00000038037,8,116545239,-
ENSSSCG00000009160,ENSSSCT00000053664,8,117662122,+
ENSSSCG00000009162,ENSSSCT00000010034,8,118052500,+
ENSSSCG00000009164,ENSSSCT00000010036,8,118164689,-
ENSSSCG00000009166,ENSSSCT00000010038,8,118251106,+
ENSSSCG00000009169,ENSSSCT00000040082,8,118605402,+
ENSSSCG00000009172,ENSSSCT00000102339,8,119429233,+
ENSSSCG00000009176,ENSSSCT00000059865,8,120623550,+
ENSSSCG00000009177,ENSSSCT00000076816,8,120567580,+
ENSSSCG00000009178,ENSSSCT00000010051,8,120563752,+
ENSSSCG00000009179,ENSSSCT00000010052,8,120879388,-
ENSSSCG00000009180,ENSSSCT00000080529,8,120882547,+
ENSSSCG00000009181,ENSSSCT00000064121,8,120990184,-
ENSSSCG00000009182,ENSSSCT00000079758,8,121091461,+
ENSSSCG00000009184,ENSSSCT00000010057,8,121225656,+
ENSSSCG00000009185,ENSSSCT00000010058,8,121266764,+
ENSSSCG00000009186,ENSSSCT00000010059,8,121352459,-
ENSSSCG00000009188,ENSSSCT00000010061,8,122115074,+
ENSSSCG00000009192,ENSSSCT00000010065,8,125259945,-
ENSSSCG00000009193,ENSSSCT00000054734,8,125488153,-
ENSSSCG00000009194,ENSSSCT00000010067,8,125375867,+
ENSSSCG00000009196,ENSSSCT00000010069,8,125770545,-
ENSSSCG00000009197,ENSSSCT00000093896,8,127129763,-
ENSSSCG00000009202,ENSSSCT00000010075,8,129173392,-
ENSSSCG00000009203,ENSSSCT00000070169,8,129248819,+
ENSSSCG00000009208,ENSSSCT00000010082,8,130470247,-
ENSSSCG00000009211,ENSSSCT00000010085,8,130527610,+
ENSSSCG00000009215,ENSSSCT00000036626,8,130775444,+
ENSSSCG00000009216,ENSSSCT00000010091,8,131085340,-
ENSSSCG00000009217,ENSSSCT00000065380,8,131025594,-
ENSSSCG00000009220,ENSSSCT00000010097,8,131313130,-
ENSSSCG00000009221,ENSSSCT00000051190,8,131328105,-
ENSSSCG00000009222,ENSSSCT00000043019,8,131386973,+
ENSSSCG00000009225,ENSSSCT00000028706,8,131472582,+
ENSSSCG00000009226,ENSSSCT00000010105,8,131634209,+
ENSSSCG00000009228,ENSSSCT00000105393,8,132464656,+
ENSSSCG00000009229,ENSSSCT00000051294,8,132827128,-
ENSSSCG00000009230,ENSSSCT00000010109,8,133675345,+
ENSSSCG00000009231,ENSSSCT00000058827,8,134041258,-
ENSSSCG00000009232,ENSSSCT00000010111,8,134138097,+
ENSSSCG00000009233,ENSSSCT00000010112,8,134958131,-
ENSSSCG00000009234,ENSSSCT00000010113,8,135002321,+
ENSSSCG00000009236,ENSSSCT00000010115,8,135026315,+
ENSSSCG00000009237,ENSSSCT00000085039,8,135097725,+
ENSSSCG00000009238,ENSSSCT00000092392,8,135130453,+
ENSSSCG00000009239,ENSSSCT00000010119,8,135199467,+
ENSSSCG00000009240,ENSSSCT00000065415,8,135250075,+
ENSSSCG00000009241,ENSSSCT00000099935,8,135314460,-
ENSSSCG00000009242,ENSSSCT00000010122,8,135330919,+
ENSSSCG00000009243,ENSSSCT00000010123,8,135420733,-
ENSSSCG00000009244,ENSSSCT00000064796,8,135432134,+
ENSSSCG00000009245,ENSSSCT00000010125,8,135507296,+
ENSSSCG00000009246,ENSSSCT00000081278,8,135789490,-
ENSSSCG00000009249,ENSSSCT00000044295,8,135844487,+
ENSSSCG00000009250,ENSSSCT00000046305,8,136755469,+
ENSSSCG00000009256,ENSSSCT00000044187,8,137618616,+
ENSSSCG00000009259,ENSSSCT00000010139,8,138646625,+
ENSSSCG00000009262,ENSSSCT00000010143,8,66888231,+
ENSSSCG00000009266,ENSSSCT00000010147,8,67058472,+
ENSSSCG00000009267,ENSSSCT00000010148,8,67099131,+
ENSSSCG00000009268,ENSSSCT00000010149,11,925237,-
ENSSSCG00000009270,ENSSSCT00000055597,11,943469,+
ENSSSCG00000009276,ENSSSCT00000051789,11,1180750,-
ENSSSCG00000009278,ENSSSCT00000010161,11,1554763,+
ENSSSCG00000009281,ENSSSCT00000010165,11,2332086,+
ENSSSCG00000009283,ENSSSCT00000010168,11,2543812,+
ENSSSCG00000009285,ENSSSCT00000010170,11,2803447,-
ENSSSCG00000009290,ENSSSCT00000051249,11,2790727,-
ENSSSCG00000009293,ENSSSCT00000044951,11,2829670,-
ENSSSCG00000009298,ENSSSCT00000059226,11,4054442,+
ENSSSCG00000009300,ENSSSCT00000010188,11,4261177,+
ENSSSCG00000009301,ENSSSCT00000010189,11,4428448,-
ENSSSCG00000009302,ENSSSCT00000010190,11,4689432,-
ENSSSCG00000009303,ENSSSCT00000045322,11,4731986,+
ENSSSCG00000009305,ENSSSCT00000010193,11,4857023,+
ENSSSCG00000009308,ENSSSCT00000010196,11,5043045,-
ENSSSCG00000009310,ENSSSCT00000010198,11,5044329,+
ENSSSCG00000009313,ENSSSCT00000010201,11,5194603,+
ENSSSCG00000009314,ENSSSCT00000033941,11,5455358,-
ENSSSCG00000009316,ENSSSCT00000010206,11,5363070,-
ENSSSCG00000009317,ENSSSCT00000010207,11,5346057,-
ENSSSCG00000009319,ENSSSCT00000045308,11,5487138,+
ENSSSCG00000009320,ENSSSCT00000081349,11,5795264,-
ENSSSCG00000009322,ENSSSCT00000041977,11,6000701,-
ENSSSCG00000009326,ENSSSCT00000010220,11,7064439,-
ENSSSCG00000009327,ENSSSCT00000098317,11,7320841,-
ENSSSCG00000009330,ENSSSCT00000010224,11,7411644,+
ENSSSCG00000009331,ENSSSCT00000010225,11,7545494,+
ENSSSCG00000009334,ENSSSCT00000010229,11,7759486,-
ENSSSCG00000009335,ENSSSCT00000074481,11,7795115,+
ENSSSCG00000009338,ENSSSCT00000086456,11,8518715,+
ENSSSCG00000009341,ENSSSCT00000061265,11,8997775,-
ENSSSCG00000009345,ENSSSCT00000063159,11,9014755,+
ENSSSCG00000009347,ENSSSCT00000010244,11,9427037,+
ENSSSCG00000009349,ENSSSCT00000010246,11,10146531,+
ENSSSCG00000009354,ENSSSCT00000010251,11,12396301,+
ENSSSCG00000009357,ENSSSCT00000010254,11,12763008,-
ENSSSCG00000009358,ENSSSCT00000010255,11,12817110,+
ENSSSCG00000009359,ENSSSCT00000060979,11,12864640,-
ENSSSCG00000009360,ENSSSCT00000010257,11,12816008,-
ENSSSCG00000009361,ENSSSCT00000087159,11,13258978,-
ENSSSCG00000009362,ENSSSCT00000085498,11,13516447,-
ENSSSCG00000009364,ENSSSCT00000010261,11,13959666,+
ENSSSCG00000009369,ENSSSCT00000010266,11,14576214,+
ENSSSCG00000009370,ENSSSCT00000035744,11,15410473,-
ENSSSCG00000009372,ENSSSCT00000067812,11,15472314,-
ENSSSCG00000009373,ENSSSCT00000049064,11,15494385,+
ENSSSCG00000009374,ENSSSCT00000010271,11,15628604,-
ENSSSCG00000009377,ENSSSCT00000040959,11,15697872,-
ENSSSCG00000009378,ENSSSCT00000010275,11,15751808,+
ENSSSCG00000009379,ENSSSCT00000058698,11,15772844,+
ENSSSCG00000009380,ENSSSCT00000085225,11,15806017,+
ENSSSCG00000009381,ENSSSCT00000100362,11,15876405,-
ENSSSCG00000009384,ENSSSCT00000044667,11,16375452,+
ENSSSCG00000009385,ENSSSCT00000010283,11,16500541,-
ENSSSCG00000009387,ENSSSCT00000010286,11,16972554,+
ENSSSCG00000009388,ENSSSCT00000010287,11,17794710,-
ENSSSCG00000009389,ENSSSCT00000086016,11,17805725,-
ENSSSCG00000009390,ENSSSCT00000043570,11,17848852,+
ENSSSCG00000009393,ENSSSCT00000010292,11,18040011,+
ENSSSCG00000009395,ENSSSCT00000010294,11,18297826,-
ENSSSCG00000009396,ENSSSCT00000010295,11,18251948,-
ENSSSCG00000009397,ENSSSCT00000010296,11,18313796,+
ENSSSCG00000009399,ENSSSCT00000046750,11,19011015,-
ENSSSCG00000009400,ENSSSCT00000044201,11,19106531,+
ENSSSCG00000009401,ENSSSCT00000010300,11,19317690,-
ENSSSCG00000009403,ENSSSCT00000081534,11,19377917,-
ENSSSCG00000009405,ENSSSCT00000010304,11,19616874,+
ENSSSCG00000009407,ENSSSCT00000052541,11,20651822,+
ENSSSCG00000009408,ENSSSCT00000010309,11,20906571,-
ENSSSCG00000009410,ENSSSCT00000010311,11,20995688,+
ENSSSCG00000009412,ENSSSCT00000010313,11,21126539,+
ENSSSCG00000009413,ENSSSCT00000010314,11,21234447,+
ENSSSCG00000009414,ENSSSCT00000010315,11,21298855,+
ENSSSCG00000009417,ENSSSCT00000010319,11,21621032,-
ENSSSCG00000009419,ENSSSCT00000058368,11,22267358,-
ENSSSCG00000009420,ENSSSCT00000074552,11,22267481,+
ENSSSCG00000009422,ENSSSCT00000092256,11,22630904,+
ENSSSCG00000009425,ENSSSCT00000010329,11,23159547,-
ENSSSCG00000009426,ENSSSCT00000010331,11,23159470,+
ENSSSCG00000009428,ENSSSCT00000064788,11,24321904,-
ENSSSCG00000009430,ENSSSCT00000107640,11,24752084,-
ENSSSCG00000009431,ENSSSCT00000055857,11,24964548,-
ENSSSCG00000009432,ENSSSCT00000043423,15,133749345,+
ENSSSCG00000009434,ENSSSCT00000010341,11,25496519,-
ENSSSCG00000009435,ENSSSCT00000063298,11,25535894,-
ENSSSCG00000009436,ENSSSCT00000010343,11,25603809,+
ENSSSCG00000009440,ENSSSCT00000052396,11,25772316,+
ENSSSCG00000009442,ENSSSCT00000010349,11,25994651,-
ENSSSCG00000009444,ENSSSCT00000059168,11,26350203,+
ENSSSCG00000009445,ENSSSCT00000010353,11,26132123,-
ENSSSCG00000009446,ENSSSCT00000046242,11,30511275,+
ENSSSCG00000009448,ENSSSCT00000047877,11,32994844,-
ENSSSCG00000009449,ENSSSCT00000087011,11,33258063,+
ENSSSCG00000009456,ENSSSCT00000010366,11,42419734,-
ENSSSCG00000009457,ENSSSCT00000010367,11,44187821,-
ENSSSCG00000009460,ENSSSCT00000088088,11,45075963,-
ENSSSCG00000009464,ENSSSCT00000083950,11,47760965,-
ENSSSCG00000009466,ENSSSCT00000046681,11,47828421,+
ENSSSCG00000009472,ENSSSCT00000039556,11,49151009,-
ENSSSCG00000009473,ENSSSCT00000043213,11,49432583,-
ENSSSCG00000009474,ENSSSCT00000010387,11,49651673,+
ENSSSCG00000009475,ENSSSCT00000087498,11,49807995,+
ENSSSCG00000009477,ENSSSCT00000077470,11,50102884,-
ENSSSCG00000009479,ENSSSCT00000010394,11,51420512,-
ENSSSCG00000009480,ENSSSCT00000074524,11,51420166,+
ENSSSCG00000009482,ENSSSCT00000085294,11,52159156,-
ENSSSCG00000009485,ENSSSCT00000010400,11,54955949,-
ENSSSCG00000009486,ENSSSCT00000062387,11,56522197,-
ENSSSCG00000009488,ENSSSCT00000010403,11,57792665,+
ENSSSCG00000009489,ENSSSCT00000058853,11,62438453,+
ENSSSCG00000009490,ENSSSCT00000010405,11,63635479,-
ENSSSCG00000009491,ENSSSCT00000010407,11,63716568,-
ENSSSCG00000009492,ENSSSCT00000010408,11,63720095,+
ENSSSCG00000009497,ENSSSCT00000010414,11,64474163,+
ENSSSCG00000009498,ENSSSCT00000090374,11,64997011,-
ENSSSCG00000009500,ENSSSCT00000010417,11,65121607,+
ENSSSCG00000009501,ENSSSCT00000059406,11,65204299,-
ENSSSCG00000009502,ENSSSCT00000089629,11,65476544,-
ENSSSCG00000009503,ENSSSCT00000010420,11,65516097,+
ENSSSCG00000009505,ENSSSCT00000068176,11,66485627,+
ENSSSCG00000009509,ENSSSCT00000082302,11,67004109,+
ENSSSCG00000009511,ENSSSCT00000044432,11,67634349,-
ENSSSCG00000009513,ENSSSCT00000010430,11,67710933,-
ENSSSCG00000009516,ENSSSCT00000010434,11,68145101,+
ENSSSCG00000009517,ENSSSCT00000082679,11,68234326,-
ENSSSCG00000009519,ENSSSCT00000048518,11,68507877,+
ENSSSCG00000009520,ENSSSCT00000010438,11,68840631,+
ENSSSCG00000009521,ENSSSCT00000010439,11,68830540,-
ENSSSCG00000009522,ENSSSCT00000062011,11,68920941,+
ENSSSCG00000009523,ENSSSCT00000097294,11,69292672,-
ENSSSCG00000009524,ENSSSCT00000039536,11,69438232,-
ENSSSCG00000009526,ENSSSCT00000010444,11,70042232,+
ENSSSCG00000009527,ENSSSCT00000010445,11,70422192,-
ENSSSCG00000009528,ENSSSCT00000091213,11,70943215,+
ENSSSCG00000009531,ENSSSCT00000047456,11,71084646,-
ENSSSCG00000009532,ENSSSCT00000010450,11,71110396,-
ENSSSCG00000009534,ENSSSCT00000062126,11,71112845,+
ENSSSCG00000009536,ENSSSCT00000010454,11,74267379,-
ENSSSCG00000009540,ENSSSCT00000101994,11,75547716,-
ENSSSCG00000009541,ENSSSCT00000042060,11,75547826,+
ENSSSCG00000009542,ENSSSCT00000010460,11,75599598,+
ENSSSCG00000009543,ENSSSCT00000010461,11,75739353,+
ENSSSCG00000009545,ENSSSCT00000068823,11,76997725,+
ENSSSCG00000009551,ENSSSCT00000010470,11,77475172,+
ENSSSCG00000009553,ENSSSCT00000010472,11,78232252,-
ENSSSCG00000009554,ENSSSCT00000045822,11,78637478,-
ENSSSCG00000009555,ENSSSCT00000010474,11,78600645,+
ENSSSCG00000009556,ENSSSCT00000073791,11,78557013,+
ENSSSCG00000009557,ENSSSCT00000010476,11,78556733,-
ENSSSCG00000009558,ENSSSCT00000068701,11,78521743,+
ENSSSCG00000009560,ENSSSCT00000010480,11,78755533,+
ENSSSCG00000009561,ENSSSCT00000010481,11,78785116,-
ENSSSCG00000009562,ENSSSCT00000010483,11,78793777,+
ENSSSCG00000009563,ENSSSCT00000010484,11,78709151,+
ENSSSCG00000009564,ENSSSCT00000038343,11,78816867,+
ENSSSCG00000009565,ENSSSCT00000035263,11,78881108,-
ENSSSCG00000009566,ENSSSCT00000010487,11,78949344,-
ENSSSCG00000009567,ENSSSCT00000064392,11,79027900,-
ENSSSCG00000009568,ENSSSCT00000010489,11,624041,-
ENSSSCG00000009569,ENSSSCT00000106693,11,572090,-
ENSSSCG00000009572,ENSSSCT00000030729,11,154458,+
ENSSSCG00000009578,ENSSSCT00000010499,14,24103,-
ENSSSCG00000009580,ENSSSCT00000010501,14,659309,+
ENSSSCG00000009584,ENSSSCT00000033344,14,1045407,-
ENSSSCG00000009589,ENSSSCT00000063542,14,2056670,+
ENSSSCG00000009591,ENSSSCT00000010512,14,2546342,-
ENSSSCG00000009592,ENSSSCT00000010514,14,2603255,-
ENSSSCG00000009593,ENSSSCT00000010515,14,3035296,-
ENSSSCG00000009594,ENSSSCT00000010516,14,3138103,-
ENSSSCG00000009595,ENSSSCT00000010517,14,3166177,+
ENSSSCG00000009601,ENSSSCT00000072338,14,4275243,-
ENSSSCG00000009605,ENSSSCT00000082532,14,5837454,-
ENSSSCG00000009609,ENSSSCT00000010532,14,6309735,+
ENSSSCG00000009610,ENSSSCT00000051803,14,6289337,+
ENSSSCG00000009611,ENSSSCT00000073283,14,6190478,+
ENSSSCG00000009612,ENSSSCT00000010535,14,6188708,-
ENSSSCG00000009613,ENSSSCT00000070746,14,6321870,+
ENSSSCG00000009614,ENSSSCT00000010537,14,6360412,+
ENSSSCG00000009615,ENSSSCT00000010538,14,6381596,-
ENSSSCG00000009616,ENSSSCT00000010539,14,6407031,-
ENSSSCG00000009617,ENSSSCT00000010541,14,6415590,-
ENSSSCG00000009619,ENSSSCT00000039061,14,6440309,+
ENSSSCG00000009620,ENSSSCT00000010546,14,6443912,+
ENSSSCG00000009621,ENSSSCT00000010547,14,6506546,-
ENSSSCG00000009622,ENSSSCT00000010548,14,6521024,+
ENSSSCG00000009625,ENSSSCT00000010551,14,6834779,+
ENSSSCG00000009627,ENSSSCT00000010553,14,6853116,+
ENSSSCG00000009628,ENSSSCT00000010555,14,6859664,+
ENSSSCG00000009629,ENSSSCT00000066569,14,6885404,-
ENSSSCG00000009630,ENSSSCT00000083638,14,6948413,-
ENSSSCG00000009631,ENSSSCT00000039308,14,7173347,-
ENSSSCG00000009633,ENSSSCT00000058905,14,7291721,-
ENSSSCG00000009638,ENSSSCT00000010566,14,7233308,+
ENSSSCG00000009642,ENSSSCT00000010570,14,7961566,-
ENSSSCG00000009644,ENSSSCT00000093625,14,8375212,+
ENSSSCG00000009645,ENSSSCT00000055181,14,8456134,+
ENSSSCG00000009646,ENSSSCT00000088459,14,8523219,+
ENSSSCG00000009648,ENSSSCT00000067779,14,8961912,+
ENSSSCG00000009649,ENSSSCT00000010578,14,8997112,-
ENSSSCG00000009650,ENSSSCT00000010579,14,9197293,+
ENSSSCG00000009651,ENSSSCT00000096357,14,9453035,-
ENSSSCG00000009652,ENSSSCT00000010582,14,9517691,-
ENSSSCG00000009653,ENSSSCT00000010583,14,9518201,+
ENSSSCG00000009655,ENSSSCT00000010585,14,10025164,-
ENSSSCG00000009657,ENSSSCT00000010588,14,10196881,+
ENSSSCG00000009658,ENSSSCT00000047220,14,10325118,+
ENSSSCG00000009659,ENSSSCT00000010591,14,10428389,-
ENSSSCG00000009661,ENSSSCT00000062869,14,10733068,-
ENSSSCG00000009662,ENSSSCT00000053021,14,11007560,-
ENSSSCG00000009664,ENSSSCT00000010596,14,11064492,+
ENSSSCG00000009665,ENSSSCT00000010597,14,11207650,-
ENSSSCG00000009666,ENSSSCT00000010599,14,11216978,+
ENSSSCG00000009667,ENSSSCT00000010600,14,11300045,+
ENSSSCG00000009671,ENSSSCT00000010604,14,11566702,-
ENSSSCG00000009672,ENSSSCT00000010605,14,11747284,-
ENSSSCG00000009673,ENSSSCT00000010606,14,11826096,-
ENSSSCG00000009674,ENSSSCT00000010608,14,11833152,+
ENSSSCG00000009676,ENSSSCT00000069716,14,12161237,-
ENSSSCG00000009679,ENSSSCT00000010613,14,12281173,+
ENSSSCG00000009680,ENSSSCT00000064732,14,12437515,+
ENSSSCG00000009681,ENSSSCT00000010615,14,12692221,-
ENSSSCG00000009682,ENSSSCT00000010617,14,12692640,+
ENSSSCG00000009683,ENSSSCT00000093939,14,13017359,-
ENSSSCG00000009684,ENSSSCT00000086457,14,13335458,+
ENSSSCG00000009691,ENSSSCT00000010626,14,13890107,+
ENSSSCG00000009692,ENSSSCT00000010627,14,14041788,-
ENSSSCG00000009693,ENSSSCT00000010628,14,14381402,-
ENSSSCG00000009698,ENSSSCT00000040599,14,15423767,+
ENSSSCG00000009699,ENSSSCT00000086201,14,15718678,+
ENSSSCG00000009702,ENSSSCT00000010637,14,15896001,+
ENSSSCG00000009704,ENSSSCT00000010639,14,16710047,+
ENSSSCG00000009705,ENSSSCT00000040427,14,16838501,-
ENSSSCG00000009708,ENSSSCT00000100958,14,19768796,+
ENSSSCG00000009709,ENSSSCT00000010645,14,19825244,+
ENSSSCG00000009711,ENSSSCT00000050715,14,20014274,+
ENSSSCG00000009713,ENSSSCT00000041373,14,20127110,-
ENSSSCG00000009714,ENSSSCT00000053967,14,20144659,+
ENSSSCG00000009716,ENSSSCT00000010652,14,20420618,+
ENSSSCG00000009717,ENSSSCT00000082083,14,20621981,+
ENSSSCG00000009720,ENSSSCT00000071910,14,21083596,+
ENSSSCG00000009722,ENSSSCT00000010659,14,21754539,+
ENSSSCG00000009729,ENSSSCT00000010667,14,22579549,-
ENSSSCG00000009730,ENSSSCT00000010668,14,22608916,-
ENSSSCG00000009732,ENSSSCT00000062579,14,22654481,+
ENSSSCG00000009733,ENSSSCT00000010671,14,22689571,+
ENSSSCG00000009735,ENSSSCT00000010673,14,22858386,-
ENSSSCG00000009738,ENSSSCT00000055068,14,23118182,+
ENSSSCG00000009739,ENSSSCT00000055050,14,23262692,-
ENSSSCG00000009741,ENSSSCT00000059874,14,23418132,-
ENSSSCG00000009742,ENSSSCT00000010681,14,23448136,-
ENSSSCG00000009744,ENSSSCT00000010683,14,23594257,-
ENSSSCG00000009745,ENSSSCT00000086157,14,24072921,-
ENSSSCG00000009746,ENSSSCT00000010685,14,24317789,-
ENSSSCG00000009747,ENSSSCT00000010686,14,24341866,+
ENSSSCG00000009748,ENSSSCT00000048677,14,24394750,+
ENSSSCG00000009749,ENSSSCT00000010688,14,24760320,-
ENSSSCG00000009753,ENSSSCT00000059253,14,26611610,-
ENSSSCG00000009754,ENSSSCT00000093214,14,27908550,-
ENSSSCG00000009755,ENSSSCT00000079199,14,28169253,-
ENSSSCG00000009758,ENSSSCT00000010698,14,28211691,+
ENSSSCG00000009759,ENSSSCT00000010699,14,28301294,+
ENSSSCG00000009761,ENSSSCT00000010703,14,28624702,+
ENSSSCG00000009764,ENSSSCT00000042812,14,29069046,+
