Gene	start	end	length
ENSSSCG00000027165	207444533	207471796	27263
ENSSSCG00000035795	207476441	207484250	7809
ENSSSCG00000031249	207493659	207499867	6208
ENSSSCG00000025133	207512950	207544107	31157
ENSSSCG00000028571	207560990	207588501	27511
ENSSSCG00000027940	206631997	206632113	116
ENSSSCG00000044255	207036622	207042808	6186
ENSSSCG00000049147	207056826	207059958	3132
ENSSSCG00000025294	207148401	207158346	9945
ENSSSCG00000027738	21670424	21793043	122619
ENSSSCG00000024222	21791203	21877757	86554
ENSSSCG00000025502	21871815	21872803	988
ENSSSCG00000030247	21878146	21879972	1826
ENSSSCG00000011239	21938966	22023156	84190
ENSSSCG00000011241	22040510	22095473	54963
ENSSSCG00000037246	22114903	22115220	317
ENSSSCG00000011245	22268503	22655704	387201
ENSSSCG00000042530	21659992	21670327	10335
ENSSSCG00000048558	21667242	21670382	3140
ENSSSCG00000011243	22125121	22250463	125342
ENSSSCG00000039888	139123209	139445470	322261
ENSSSCG00000011882	138754789	138847245	92456
ENSSSCG00000011284	26125072	26174511	49439
ENSSSCG00000030065	26182185	26198115	15930
ENSSSCG00000011286	26202677	26211522	8845
ENSSSCG00000011287	26206867	26222499	15632
ENSSSCG00000050245	26220622	26265700	45078
ENSSSCG00000011290	26278208	26286202	7994
ENSSSCG00000031154	26288584	26329581	40997
ENSSSCG00000011292	26342004	26352548	10544
ENSSSCG00000011294	26415713	26473634	57921
ENSSSCG00000049863	26509259	26515457	6198
ENSSSCG00000030528	192295766	192358717	62951
ENSSSCG00000027594	192376881	192406468	29587
ENSSSCG00000026761	192407735	192423568	15833
ENSSSCG00000038281	192489751	192534821	45070
ENSSSCG00000035537	198371837	198638189	266352
ENSSSCG00000036894	199291495	199299984	8489
ENSSSCG00000034933	199312834	199313890	1056
ENSSSCG00000028883	199564050	199588710	24660
ENSSSCG00000020706	199600668	199606795	6127
ENSSSCG00000031111	199617199	199622407	5208
ENSSSCG00000035405	199724220	199725843	1623
ENSSSCG00000012053	199830668	199840442	9774
ENSSSCG00000012054	199848044	199982512	134468
ENSSSCG00000012055	199997156	200041236	44080
ENSSSCG00000012056	200048149	200072556	24407
ENSSSCG00000020680	200128477	200145525	17048
ENSSSCG00000027179	200355407	200403247	47840
ENSSSCG00000012059	200405064	200607748	202684
ENSSSCG00000011313	28730278	28811615	81337
ENSSSCG00000027176	28817132	28891685	74553
ENSSSCG00000022640	28868395	28868721	326
ENSSSCG00000028643	28899821	28945187	45366
ENSSSCG00000011314	28977503	29005445	27942
ENSSSCG00000011316	29033570	29054598	21028
ENSSSCG00000011318	29095900	29100667	4767
ENSSSCG00000011317	29099738	29142789	43051
ENSSSCG00000026707	29150379	29159637	9258
ENSSSCG00000011322	29227222	29233960	6738
ENSSSCG00000024311	29285012	29286467	1455
ENSSSCG00000024344	29383303	29387895	4592
ENSSSCG00000023557	29402538	29404607	2069
ENSSSCG00000029879	29413886	29445739	31853
ENSSSCG00000045673	29472901	29476286	3385
ENSSSCG00000026945	29478114	29536539	58425
ENSSSCG00000036227	29479280	29484686	5406
ENSSSCG00000023395	29540151	29544188	4037
ENSSSCG00000032551	29566946	29575037	8091
ENSSSCG00000021997	29596700	29618919	22219
ENSSSCG00000038857	29624154	29633013	8859
ENSSSCG00000011327	29632886	29639045	6159
ENSSSCG00000024268	29639800	29664068	24268
ENSSSCG00000040146	29676977	29685937	8960
ENSSSCG00000043557	29690217	29694680	4463
ENSSSCG00000011324	29699302	29703622	4320
ENSSSCG00000011325	29707371	29735586	28215
ENSSSCG00000011326	29753326	29775348	22022
ENSSSCG00000011329	29786091	29846688	60597
ENSSSCG00000011330	29855182	29878286	23104
ENSSSCG00000011332	29884719	29996359	111640
ENSSSCG00000051293	29996626	30000692	4066
ENSSSCG00000002830	30198956	30205319	6363
ENSSSCG00000040687	22923781	23279241	355460
ENSSSCG00000002795	25783597	25933634	150037
ENSSSCG00000002802	20162636	20170258	7622
ENSSSCG00000021911	20223667	20265576	41909
ENSSSCG00000026505	20266552	20274658	8106
ENSSSCG00000002799	20271596	20372245	100649
ENSSSCG00000040881	20337137	20401684	64547
ENSSSCG00000032985	20407200	20432067	24867
ENSSSCG00000037660	20409267	20415239	5972
ENSSSCG00000002781	27931930	27966277	34347
ENSSSCG00000002779	27966365	28038168	71803
ENSSSCG00000035983	28045438	28046998	1560
ENSSSCG00000002778	28049949	28071540	21591
ENSSSCG00000002777	28083955	28089671	5716
ENSSSCG00000002776	28090183	28131985	41802
ENSSSCG00000002774	28132115	28183780	51665
ENSSSCG00000002775	28132615	28134900	2285
ENSSSCG00000024253	28195647	28261009	65362
ENSSSCG00000022722	28265135	28277641	12506
ENSSSCG00000029590	28277614	28280405	2791
ENSSSCG00000034863	28280502	28283788	3286
ENSSSCG00000028661	28283117	28287306	4189
ENSSSCG00000021711	28287414	28289406	1992
ENSSSCG00000024750	28293967	28348161	54194
ENSSSCG00000021803	28352003	28428370	76367
ENSSSCG00000002767	28428917	28450563	21646
ENSSSCG00000002768	28450569	28456229	5660
ENSSSCG00000030295	28469505	28489005	19500
ENSSSCG00000002771	28489422	28501510	12088
ENSSSCG00000040313	28508823	28544062	35239
ENSSSCG00000023849	28540808	28542773	1965
ENSSSCG00000031781	28543972	28548152	4180
ENSSSCG00000028350	28550358	28553566	3208
ENSSSCG00000028609	28553616	28576504	22888
ENSSSCG00000023514	28583317	28587773	4456
ENSSSCG00000021105	28593546	28599051	5505
ENSSSCG00000042073	28609529	28612296	2767
ENSSSCG00000029578	28666549	28806419	139870
ENSSSCG00000035227	28802651	28812963	10312
ENSSSCG00000044968	21154305	21159661	5356
ENSSSCG00000002769	28465208	28467074	1866
ENSSSCG00000026038	28615330	28617335	2005
ENSSSCG00000051066	20432098	20639219	207121
ENSSSCG00000048963	23737018	23739553	2535
ENSSSCG00000047287	23968171	24130019	161848
ENSSSCG00000048756	26009724	26014842	5118
ENSSSCG00000047161	26570471	26581160	10689
ENSSSCG00000047981	28190753	28192684	1931
ENSSSCG00000051564	28185217	28191643	6426
ENSSSCG00000032742	23032608	23032738	130
ENSSSCG00000033096	20308506	20308641	135
ENSSSCG00000018402	20297978	20298114	136
ENSSSCG00000043601	133950129	133956454	6325
ENSSSCG00000027421	133596824	133598119	1295
ENSSSCG00000038329	136057985	136180637	122652
ENSSSCG00000027660	134659639	134679331	19692
ENSSSCG00000039548	134727343	134777072	49729
ENSSSCG00000003762	134362901	134462694	99793
ENSSSCG00000033425	136204374	136390995	186621
ENSSSCG00000003787	141927495	141947764	20269
ENSSSCG00000003788	141958955	142161286	202331
ENSSSCG00000035582	135077638	135217785	140147
ENSSSCG00000003763	134633615	134650203	16588
ENSSSCG00000025085	140780723	141647820	867097
ENSSSCG00000003781	138552874	138600314	47440
ENSSSCG00000040109	138634274	138914115	279841
ENSSSCG00000033405	138642013	138714551	72538
ENSSSCG00000003783	138940486	138950356	9870
ENSSSCG00000003784	138964509	139151925	187416
ENSSSCG00000024494	136633441	137201252	567811
ENSSSCG00000031522	137383193	137400783	17590
ENSSSCG00000003775	137410691	137534233	123542
ENSSSCG00000046691	137483764	137488593	4829
ENSSSCG00000003776	137541381	137595108	53727
ENSSSCG00000003777	137682312	138009865	327553
ENSSSCG00000003778	138074855	138099810	24955
ENSSSCG00000003779	138418658	138435300	16642
ENSSSCG00000003780	138435392	138460975	25583
ENSSSCG00000003766	135243937	135281370	37433
ENSSSCG00000003771	135281521	135318714	37193
ENSSSCG00000003768	135318754	135382882	64128
ENSSSCG00000003770	135423423	135512701	89278
ENSSSCG00000035986	135446310	135447591	1281
ENSSSCG00000040220	135524395	135589730	65335
ENSSSCG00000003772	135606192	135741487	135295
ENSSSCG00000041535	135677649	135680363	2714
ENSSSCG00000003773	135745881	136020541	274660
ENSSSCG00000050806	135217534	135218124	590
ENSSSCG00000020200	134629317	134629420	103
ENSSSCG00000018423	135267208	135267307	99
ENSSSCG00000020088	135472965	135473068	103
ENSSSCG00000019290	137532264	137532346	82
ENSSSCG00000020641	137686291	137686396	105
ENSSSCG00000019699	137531683	137531753	70
ENSSSCG00000019181	137532913	137532991	78
ENSSSCG00000019065	141943328	141943409	81
ENSSSCG00000040145	988990	996247	7257
ENSSSCG00000035230	914709	967111	52402
ENSSSCG00000034905	1008100	1014303	6203
ENSSSCG00000031493	1015162	1021420	6258
ENSSSCG00000035967	1030418	1081538	51120
ENSSSCG00000033920	964566	976832	12266
ENSSSCG00000034455	976980	982995	6015
ENSSSCG00000002648	779366	853822	74456
ENSSSCG00000036367	858888	861604	2716
ENSSSCG00000002646	863805	869226	5421
ENSSSCG00000002645	869244	890134	20890
ENSSSCG00000002650	890831	893276	2445
ENSSSCG00000002651	893381	897934	4553
ENSSSCG00000051285	393685	394344	659
ENSSSCG00000031104	404075	406099	2024
ENSSSCG00000024974	410922	413720	2798
ENSSSCG00000024756	414932	439212	24280
ENSSSCG00000039541	455851	612868	157017
ENSSSCG00000002642	636377	652165	15788
ENSSSCG00000023866	663123	709186	46063
ENSSSCG00000002639	169069	178410	9341
ENSSSCG00000036102	186069	196149	10080
ENSSSCG00000002635	211487	243561	32074
ENSSSCG00000024687	253207	300152	46945
ENSSSCG00000029228	298039	313403	15364
ENSSSCG00000022310	313783	324022	10239
ENSSSCG00000042553	114156574	114156990	416
ENSSSCG00000029339	326746	331740	4994
ENSSSCG00000045075	113581769	113582386	617
ENSSSCG00000025401	332242	339142	6900
ENSSSCG00000003726	115039722	115076097	36375
ENSSSCG00000023677	351866	358653	6787
ENSSSCG00000020694	115237677	115276645	38968
ENSSSCG00000021971	361197	376616	15419
ENSSSCG00000026662	64374	76394	12020
ENSSSCG00000020740	115289859	115325854	35995
ENSSSCG00000027160	115351925	115383743	31818
ENSSSCG00000022739	115400243	115454340	54097
ENSSSCG00000002633	64714	105993	41279
ENSSSCG00000029761	87380	89746	2366
ENSSSCG00000003722	112396721	112628432	231711
ENSSSCG00000002637	111212	119102	7890
ENSSSCG00000035965	111407639	111422109	14470
ENSSSCG00000041404	140596	142192	1596
ENSSSCG00000002640	140908	160692	19784
ENSSSCG00000003721	111465126	111719888	254762
ENSSSCG00000023686	115496326	115503977	7651
ENSSSCG00000002668	3710213	3720198	9985
ENSSSCG00000025005	115524636	115593270	68634
ENSSSCG00000039218	4564533	4594520	29987
ENSSSCG00000038048	4598754	4641451	42697
ENSSSCG00000003728	115693119	115786648	93529
ENSSSCG00000032115	4642764	4653487	10723
ENSSSCG00000031450	4681664	4698661	16997
ENSSSCG00000003729	115857721	115903677	45956
ENSSSCG00000003730	115926774	115978724	51950
ENSSSCG00000003732	116015021	116049791	34770
ENSSSCG00000003731	116100372	116325133	224761
ENSSSCG00000050585	116113899	116124396	10497
ENSSSCG00000003733	116510851	116611631	100780
ENSSSCG00000024800	114980601	115021305	40704
ENSSSCG00000038703	116764203	117202212	438009
ENSSSCG00000003736	117334259	117518026	183767
ENSSSCG00000003737	117631227	118087992	456765
ENSSSCG00000028047	118333733	118753512	419779
ENSSSCG00000030002	119735712	119745317	9605
ENSSSCG00000027700	119762812	119834012	71200
ENSSSCG00000027455	119861846	119885378	23532
ENSSSCG00000020898	119885463	119932123	46660
ENSSSCG00000002688	6433153	6603060	169907
ENSSSCG00000040875	1091259	1107096	15837
ENSSSCG00000003744	119945052	120018097	73045
ENSSSCG00000027935	120036845	120586816	549971
ENSSSCG00000020678	1421462	1495486	74024
ENSSSCG00000035629	1506042	1538777	32735
ENSSSCG00000032996	1545944	1574285	28341
ENSSSCG00000002652	1617653	1677127	59474
ENSSSCG00000003746	120472260	120473140	880
ENSSSCG00000026953	120590031	120670286	80255
ENSSSCG00000002653	1677133	1766849	89716
ENSSSCG00000002656	1850051	1918704	68653
ENSSSCG00000002655	1915387	1941069	25682
ENSSSCG00000002654	1949276	1995462	46186
ENSSSCG00000002666	3724785	3779924	55139
ENSSSCG00000002667	3786325	3817957	31632
ENSSSCG00000003747	120670342	121035931	365589
ENSSSCG00000002669	3881725	3944583	62858
ENSSSCG00000047288	120810363	120816801	6438
ENSSSCG00000045019	120858040	120861059	3019
ENSSSCG00000003748	121066772	121381028	314256
ENSSSCG00000002670	3977231	4043533	66302
ENSSSCG00000038285	4067403	4080075	12672
ENSSSCG00000037645	4099414	4147469	48055
ENSSSCG00000002672	4204080	4228567	24487
ENSSSCG00000002671	4237440	4313247	75807
ENSSSCG00000042793	114512790	114519104	6314
ENSSSCG00000045209	111773746	111777969	4223
ENSSSCG00000046533	111235110	111265862	30752
ENSSSCG00000023837	4333731	4399237	65506
ENSSSCG00000051156	112629567	112650567	21000
ENSSSCG00000043812	113795938	113807475	11537
ENSSSCG00000002657	2003704	2190874	187170
ENSSSCG00000002660	2561212	2586626	25414
ENSSSCG00000019726	115982239	115982344	105
ENSSSCG00000038460	2592993	2597659	4666
ENSSSCG00000034980	3041645	3097406	55761
ENSSSCG00000029034	3131019	3137530	6511
ENSSSCG00000045808	3136311	3152317	16006
ENSSSCG00000002664	3246764	3349122	102358
ENSSSCG00000034385	4437798	4443898	6100
ENSSSCG00000002680	4448778	4457088	8310
ENSSSCG00000002675	4457291	4479828	22537
ENSSSCG00000002681	4479933	4501236	21303
ENSSSCG00000002682	4503565	4558609	55044
ENSSSCG00000002689	6654411	6881813	227402
ENSSSCG00000002690	6933503	6989653	56150
ENSSSCG00000036572	7012332	7055305	42973
ENSSSCG00000039200	7066912	7166458	99546
ENSSSCG00000040203	7171192	7184729	13537
ENSSSCG00000035388	7189556	7207357	17801
ENSSSCG00000032216	7209615	7223200	13585
ENSSSCG00000039216	7227990	7254891	26901
ENSSSCG00000032060	7255169	7279427	24258
ENSSSCG00000038128	7420790	7604947	184157
ENSSSCG00000031421	7649699	7661308	11609
ENSSSCG00000027415	8910138	9871053	960915
ENSSSCG00000034604	9907682	9915384	7702
ENSSSCG00000002696	9957771	10120510	162739
ENSSSCG00000020924	181225	182187	962
ENSSSCG00000002658	2542675	2543691	1016
ENSSSCG00000029296	2552862	2554367	1505
ENSSSCG00000050726	747972	751870	3898
ENSSSCG00000046569	1381510	1383753	2243
ENSSSCG00000051512	2460372	2466981	6609
ENSSSCG00000046580	2465980	2473129	7149
ENSSSCG00000051007	2598458	2642231	43773
ENSSSCG00000043378	3430387	3489874	59487
ENSSSCG00000040155	3433377	3435745	2368
ENSSSCG00000045539	4601321	4638467	37146
ENSSSCG00000044663	6883025	6885062	2037
ENSSSCG00000043448	7290122	7294695	4573
ENSSSCG00000047139	8513967	8520769	6802
ENSSSCG00000042639	3465478	3493879	28401
ENSSSCG00000042603	7661402	8013338	351936
ENSSSCG00000022137	412582	412662	80
ENSSSCG00000020141	10090261	10090408	147
ENSSSCG00000033205	4622506	4622784	278
ENSSSCG00000003831	153882451	153949468	67017
ENSSSCG00000003754	128704961	128722878	17917
ENSSSCG00000020989	157425878	157432580	6702
ENSSSCG00000025097	157440547	157451119	10572
ENSSSCG00000005778	127960266	127973191	12925
ENSSSCG00000025020	157388372	157409551	21179
ENSSSCG00000005777	127974543	127991177	16634
ENSSSCG00000003830	153756182	153795535	39353
ENSSSCG00000003825	152431435	152467338	35903
ENSSSCG00000040920	129520376	129635733	115357
ENSSSCG00000003826	152635968	152709393	73425
ENSSSCG00000003833	154936460	155374399	437939
ENSSSCG00000051341	129690754	129692043	1289
ENSSSCG00000003749	125890712	126043157	152445
ENSSSCG00000003828	152754924	153213127	458203
ENSSSCG00000049868	153299574	153304315	4741
ENSSSCG00000031912	153685682	153687636	1954
ENSSSCG00000005780	127866238	127891916	25678
ENSSSCG00000003875	160806629	160854489	47860
ENSSSCG00000023171	127894111	127952225	58114
ENSSSCG00000003760	129708374	129867887	159513
ENSSSCG00000031172	160875771	160911629	35858
ENSSSCG00000046184	129722469	129727324	4855
ENSSSCG00000031188	160986081	161090832	104751
ENSSSCG00000037079	127382263	127392164	9901
ENSSSCG00000038475	128005512	128029472	23960
ENSSSCG00000003876	161160297	161166529	6232
ENSSSCG00000003877	161166996	161603725	436729
ENSSSCG00000038632	128030715	128113288	82573
ENSSSCG00000023376	128162600	128250663	88063
ENSSSCG00000003753	128637488	128643120	5632
ENSSSCG00000003755	128776430	128836951	60521
ENSSSCG00000003756	128860210	128937763	77553
ENSSSCG00000003757	129055523	129114217	58694
ENSSSCG00000044786	129069364	129072551	3187
ENSSSCG00000003758	129173444	129207863	34419
ENSSSCG00000029882	129205499	129247246	41747
ENSSSCG00000022145	129256042	129271043	15001
ENSSSCG00000026532	129329867	129340980	11113
ENSSSCG00000026005	129395698	129440039	44341
ENSSSCG00000044862	129401593	129402182	589
ENSSSCG00000003761	131727084	132113933	386849
ENSSSCG00000049732	161445649	161449667	4018
ENSSSCG00000030552	161616646	161621904	5258
ENSSSCG00000037291	161785770	161928910	143140
ENSSSCG00000051159	131753481	131754096	615
ENSSSCG00000037233	126083480	126083698	218
ENSSSCG00000041327	128753174	128757615	4441
ENSSSCG00000022206	129343592	129375724	32132
ENSSSCG00000049367	162545569	162551907	6338
ENSSSCG00000003834	155387145	155453438	66293
ENSSSCG00000003835	155464852	155530472	65620
ENSSSCG00000038041	155567231	155679156	111925
ENSSSCG00000036145	155681784	155754278	72494
ENSSSCG00000003839	155800678	155894912	94234
ENSSSCG00000029633	157220403	157385055	164652
ENSSSCG00000027525	157483783	157519061	35278
ENSSSCG00000027362	157532779	157552413	19634
ENSSSCG00000003843	157589024	157595171	6147
ENSSSCG00000003844	157616502	157651655	35153
ENSSSCG00000003845	157657628	157727084	69456
ENSSSCG00000036649	157741281	157753796	12515
ENSSSCG00000037559	157749921	157796328	46407
ENSSSCG00000039594	157911493	158081476	169983
ENSSSCG00000032083	158090970	158143500	52530
ENSSSCG00000020677	158143626	158168459	24833
ENSSSCG00000030538	158173676	158189053	15377
ENSSSCG00000034261	158261993	158290465	28472
ENSSSCG00000027641	158292616	158303012	10396
ENSSSCG00000029698	158316226	158338122	21896
ENSSSCG00000028896	158375602	158392754	17152
ENSSSCG00000028506	158403072	158445511	42439
ENSSSCG00000028748	158458840	158514785	55945
ENSSSCG00000003846	158537465	158763551	226086
ENSSSCG00000003847	158794958	158802780	7822
ENSSSCG00000003848	158905410	158983382	77972
ENSSSCG00000003849	158988614	159000035	11421
ENSSSCG00000003850	159002627	159018999	16372
ENSSSCG00000003851	159036422	159061327	24905
ENSSSCG00000003852	159106061	159153761	47700
ENSSSCG00000027114	159159134	159297965	138831
ENSSSCG00000003854	159326150	159347173	21023
ENSSSCG00000031324	159349188	159397094	47906
ENSSSCG00000003857	159407934	159480586	72652
ENSSSCG00000047895	159472950	159477866	4916
ENSSSCG00000027119	159511860	159528049	16189
ENSSSCG00000034127	159553772	159574405	20633
ENSSSCG00000038094	159590482	159599293	8811
ENSSSCG00000003859	159692797	159793758	100961
ENSSSCG00000028288	159797626	159819052	21426
ENSSSCG00000003861	159819339	159852305	32966
ENSSSCG00000003862	159854593	159872015	17422
ENSSSCG00000003863	159874028	160000904	126876
ENSSSCG00000047507	160061694	160068208	6514
ENSSSCG00000038762	160108138	160136168	28030
ENSSSCG00000003867	160137018	160168222	31204
ENSSSCG00000046753	160155842	160157601	1759
ENSSSCG00000003868	160155361	160156219	858
ENSSSCG00000021036	160194555	160255632	61077
ENSSSCG00000003870	160299131	160388502	89371
ENSSSCG00000021292	160388677	160566369	177692
