Gene	start	end	length
ENSDARG00000100119	59808677	59825093	16416
ENSDARG00000044521	13189563	13206255	16692
ENSDARG00000061039	38626684	38730530	103846
ENSDARG00000027419	3827751	3863452	35701
ENSDARG00000039578	7533601	7551140	17539
ENSDARG00000021720	40184235	40312091	127856
ENSDARG00000097008	41181869	41183823	1954
ENSDARG00000097018	38759546	38764326	4780
ENSDARG00000070743	36821621	36837536	15915
ENSDARG00000071198	8591585	8597735	6150
ENSDARG00000052030	33918813	33925432	6619
ENSDARG00000005774	59832786	59850404	17618
ENSDARG00000025404	8598428	8609395	10967
ENSDARG00000097207	15895634	15897758	2124
ENSDARG00000039213	33926829	33931696	4867
ENSDARG00000039222	33949280	33980881	31601
ENSDARG00000070746	36839509	36844020	4511
ENSDARG00000003732	43390387	43433277	42890
ENSDARG00000004105	33979523	34008901	29378
ENSDARG00000097529	15938621	15940105	1484
ENSDARG00000075743	29397554	29402578	5024
ENSDARG00000015126	3864040	3875115	11075
ENSDARG00000039217	33931095	33950917	19822
ENSDARG00000097864	15993146	15993964	818
ENSDARG00000000103	7553085	7658285	105200
ENSDARG00000038151	584632	598165	13533
ENSDARG00000013561	32010183	32025225	15042
ENSDARG00000057833	11497646	11614339	116693
ENSDARG00000044280	41186320	41189460	3140
ENSDARG00000002933	16031189	16034286	3097
ENSDARG00000055737	38773376	38790064	16688
ENSDARG00000098787	18594977	18601304	6327
ENSDARG00000070824	29402997	29410091	7094
ENSDARG00000103313	18569453	18595105	25652
ENSDARG00000044279	41191482	41193419	1937
ENSDARG00000077580	8622228	8650321	28093
ENSDARG00000087873	43438074	43449013	10939
ENSDARG00000096322	598669	599688	1019
ENSDARG00000070726	38791900	38818582	26682
ENSDARG00000000638	41200500	41202554	2054
ENSDARG00000079198	29410986	29469208	58222
ENSDARG00000097000	27620687	27623299	2612
ENSDARG00000059794	59854224	59895080	40856
ENSDARG00000057497	38845676	38861349	15673
ENSDARG00000007098	10015525	10026858	11333
ENSDARG00000044278	41223204	41229787	6583
ENSDARG00000028546	13206516	13231951	25435
ENSDARG00000053728	40329308	40352215	22907
ENSDARG00000062226	13207139	13254851	47712
ENSDARG00000010255	38879961	38894366	14405
ENSDARG00000053483	43450221	43474757	24536
ENSDARG00000091734	36877968	36901130	23162
ENSDARG00000100715	3878492	3924723	46231
ENSDARG00000045019	59913147	59922078	8931
ENSDARG00000015471	36844127	36877587	33460
ENSDARG00000097338	44400757	44418551	17794
ENSDARG00000073869	44243070	44402358	159288
ENSDARG00000061896	27624023	27664382	40359
ENSDARG00000062123	16043318	16394528	351210
ENSDARG00000071197	8652310	8684070	31760
ENSDARG00000091832	43491635	43498996	7361
ENSDARG00000097710	43499071	43502279	3208
ENSDARG00000103109	44812444	44977428	164984
ENSDARG00000097651	60036767	60041033	4266
ENSDARG00000104277	45114613	45328910	214297
ENSDARG00000039328	60043053	60049272	6219
ENSDARG00000102362	3961319	3982783	21464
ENSDARG00000097645	40383424	40408936	25512
ENSDARG00000015531	40354424	40405934	51510
ENSDARG00000026109	38896158	38902498	6340
ENSDARG00000098161	45494227	45838103	343876
ENSDARG00000014181	43602143	43890462	288319
ENSDARG00000038153	603278	609887	6609
ENSDARG00000096857	48380245	48381223	978
ENSDARG00000020279	32029231	32045983	16752
ENSDARG00000013522	60055168	60062097	6929
ENSDARG00000011571	11680726	11704680	23954
ENSDARG00000101277	18605644	18618106	12462
ENSDARG00000021309	48382697	48418021	35324
ENSDARG00000062217	13276022	13308813	32791
ENSDARG00000071013	13347848	13376150	28302
ENSDARG00000039325	60076456	60104628	28172
ENSDARG00000056862	27896657	27925470	28813
ENSDARG00000096317	8691408	8691993	585
ENSDARG00000009505	60112200	60122081	9881
ENSDARG00000073850	38905047	38930726	25679
ENSDARG00000043685	8698677	8704702	6025
ENSDARG00000012485	60125033	60139655	14622
ENSDARG00000034522	27667359	27900013	232654
ENSDARG00000097082	27884372	27891961	7589
ENSDARG00000074690	48425366	48473694	48328
ENSDARG00000097493	32046202	32059110	12908
ENSDARG00000096297	8705149	8871084	165935
ENSDARG00000058699	8756177	8865543	109366
ENSDARG00000071196	8707812	8736766	28954
ENSDARG00000096384	11725451	11759860	34409
ENSDARG00000042590	45843193	45869164	25971
ENSDARG00000075700	11760749	11764338	3589
ENSDARG00000063062	7659576	7686594	27018
ENSDARG00000020814	16400049	16406210	6161
ENSDARG00000022518	29476933	29612269	135336
ENSDARG00000040455	3984841	3998199	13358
ENSDARG00000075041	13390289	13449556	59267
ENSDARG00000030975	16406723	16423323	16600
ENSDARG00000006607	43903209	43907321	4112
ENSDARG00000091616	43918529	43922813	4284
ENSDARG00000023858	40429773	40435025	5252
ENSDARG00000070721	38954733	39006449	51716
ENSDARG00000079446	48618512	48689598	71086
ENSDARG00000097193	40422224	40429414	7190
ENSDARG00000005359	10037252	10056640	19388
ENSDARG00000100281	48720617	48783887	63270
ENSDARG00000096375	11765341	11812068	46727
ENSDARG00000096271	11765541	11780070	14529
ENSDARG00000105190	18623492	18698669	75177
ENSDARG00000057772	11781231	11812224	30993
ENSDARG00000059712	16436572	16456169	19597
ENSDARG00000097174	43979711	44002530	22819
ENSDARG00000016963	48978202	49049019	70817
ENSDARG00000021607	36942966	37164417	221451
ENSDARG00000053459	44006709	44044385	37676
ENSDARG00000058522	44089189	44161262	72073
ENSDARG00000017354	45874595	45905746	31151
ENSDARG00000017617	32065094	32087111	22017
ENSDARG00000074892	29693492	29705995	12503
ENSDARG00000059902	9107063	9130843	23780
ENSDARG00000068397	39011703	39051319	39616
ENSDARG00000041359	16468776	16475879	7103
ENSDARG00000060153	45918981	45929465	10484
ENSDARG00000004753	13458257	13498745	40488
ENSDARG00000012039	7688491	7711349	22858
ENSDARG00000097259	37193908	37216188	22280
ENSDARG00000075648	4033832	4146073	112241
ENSDARG00000070486	45932241	45933368	1127
ENSDARG00000019181	7709662	7720332	10670
ENSDARG00000017728	29707129	29714290	7161
ENSDARG00000058165	10077756	10088463	10707
ENSDARG00000096397	10087230	10090926	3696
ENSDARG00000098645	9130989	9139986	8997
ENSDARG00000070485	45934682	45937000	2318
ENSDARG00000044191	44163727	44193740	30013
ENSDARG00000097845	49061077	49063085	2008
ENSDARG00000003904	49052741	49061086	8345
ENSDARG00000053447	44197099	44209390	12291
ENSDARG00000044332	37301341	37307487	6146
ENSDARG00000061923	27991943	28001131	9188
ENSDARG00000058145	10094061	10132102	38041
ENSDARG00000099546	612330	627846	15516
ENSDARG00000013938	16478099	16493516	15417
ENSDARG00000076865	16493755	16499599	5844
ENSDARG00000057782	11829867	12002935	173068
ENSDARG00000040031	45937777	45949121	11344
ENSDARG00000079700	10140554	10168822	28268
ENSDARG00000071113	10170241	10233650	63409
ENSDARG00000103851	18714213	18751696	37483
ENSDARG00000023498	13506841	13514230	7389
ENSDARG00000096290	11815638	11830250	14612
ENSDARG00000099547	4255319	4365331	110012
ENSDARG00000054239	40437987	40439615	1628
ENSDARG00000071139	9142731	9150376	7645
ENSDARG00000010194	39064824	39080701	15877
ENSDARG00000021032	32092032	32093830	1798
ENSDARG00000060123	45951893	46162585	210692
ENSDARG00000056924	28018390	28049817	31427
ENSDARG00000070617	40451270	40455109	3839
ENSDARG00000070618	40439858	40449399	9541
ENSDARG00000098407	40448634	40451840	3206
ENSDARG00000098099	9155252	9161393	6141
ENSDARG00000098290	16509818	16667886	158068
ENSDARG00000004243	13606410	13688991	82581
ENSDARG00000062744	10248332	10320676	72344
ENSDARG00000078037	13698813	13716744	17931
ENSDARG00000038283	13726844	13734490	7646
ENSDARG00000071011	13742899	13744681	1782
ENSDARG00000021113	29754141	29795029	40888
ENSDARG00000097422	13740479	13746402	5923
ENSDARG00000054250	40456798	40466861	10063
ENSDARG00000104130	4370935	4403253	32318
ENSDARG00000070713	39085969	39091330	5361
ENSDARG00000003697	49063289	49078702	15413
ENSDARG00000089858	10333920	10365603	31683
ENSDARG00000055644	39098397	39105480	7083
ENSDARG00000103253	9163007	9173106	10099
ENSDARG00000102496	29826493	29831200	4707
ENSDARG00000096822	29821617	29827741	6124
ENSDARG00000070611	40467562	40470521	2959
ENSDARG00000098376	9175886	9187959	12073
ENSDARG00000097574	29842213	29843579	1366
ENSDARG00000033726	49081141	49085296	4155
ENSDARG00000097944	32093936	32107492	13556
ENSDARG00000103077	19040507	19042294	1787
ENSDARG00000096954	46309795	46320527	10732
ENSDARG00000103900	18935815	19035749	99934
ENSDARG00000070710	39108858	39112234	3376
ENSDARG00000026086	46258820	46309060	50240
ENSDARG00000071159	9191981	9201566	9585
ENSDARG00000097265	29846519	29848245	1726
ENSDARG00000030349	13780205	13783634	3429
ENSDARG00000034685	13779857	13870158	90301
ENSDARG00000096286	10519295	10536695	17400
ENSDARG00000062687	10450000	10576657	126657
ENSDARG00000020893	49095636	49107046	11410
ENSDARG00000077308	39114345	39119142	4797
ENSDARG00000091625	46320693	46337096	16403
ENSDARG00000060116	46353910	46403475	49565
ENSDARG00000031647	39123544	39160422	36878
ENSDARG00000104833	4416849	4433730	16881
ENSDARG00000044373	32300018	32315494	15476
ENSDARG00000063264	4872883	4984243	111360
ENSDARG00000090980	39162294	39167732	5438
ENSDARG00000009677	29860776	30082922	222146
ENSDARG00000044441	28051978	28111704	59726
ENSDARG00000097596	39184236	39187657	3421
ENSDARG00000096414	5700659	5767868	67209
ENSDARG00000097859	6181909	6200386	18477
ENSDARG00000103487	32320838	32323758	2920
ENSDARG00000077038	46406565	46431597	25032
ENSDARG00000003754	49107048	49159207	52159
ENSDARG00000045331	12197186	12296170	98984
ENSDARG00000014050	49169420	49215827	46407
ENSDARG00000055561	39190402	39199070	8668
ENSDARG00000044601	6231012	6258451	27439
ENSDARG00000089026	49255706	49260454	4748
ENSDARG00000096832	49310908	49322513	11605
ENSDARG00000099379	49541278	49547680	6402
ENSDARG00000062630	10586019	10698125	112106
ENSDARG00000015807	49551614	49580086	28472
ENSDARG00000020301	39202685	39218609	15924
ENSDARG00000096235	10691940	10693423	1483
ENSDARG00000090872	12299188	12314488	15300
ENSDARG00000044182	46431848	46454823	22975
ENSDARG00000075557	49650170	49673476	23306
ENSDARG00000070435	49583153	49636529	53376
ENSDARG00000077352	39222598	39252851	30253
ENSDARG00000097743	12316438	12321901	5463
ENSDARG00000014465	39256170	39275915	19745
ENSDARG00000003307	49722970	49740750	17780
ENSDARG00000059473	32410848	32507298	96450
ENSDARG00000062030	28124393	28125412	1019
ENSDARG00000078675	32326074	32404633	78559
ENSDARG00000012871	49742164	49760876	18712
ENSDARG00000075159	30091811	30109437	17626
ENSDARG00000028862	46458416	46474483	16067
ENSDARG00000044365	32344197	32349153	4956
ENSDARG00000056414	32394502	32411727	17225
ENSDARG00000095783	49761229	49769100	7871
ENSDARG00000097183	32415749	32416439	690
ENSDARG00000043081	49771372	49781362	9990
ENSDARG00000079897	46481024	46494084	13060
ENSDARG00000097317	12326267	12332105	5838
ENSDARG00000060095	46507609	46565466	57857
ENSDARG00000074283	28140816	28192192	51376
ENSDARG00000060094	46568119	46589726	21607
ENSDARG00000017708	30113750	30122554	8804
ENSDARG00000044175	46668717	46687079	18362
ENSDARG00000021097	49781884	49801173	19289
ENSDARG00000053311	46697710	46722893	25183
ENSDARG00000062430	12379666	12459449	79783
ENSDARG00000070471	46725540	46735380	9840
ENSDARG00000095955	49859980	49873065	13085
ENSDARG00000043094	49811831	49873020	61189
ENSDARG00000008732	46736251	46742455	6204
ENSDARG00000075926	46743246	46768040	24794
ENSDARG00000079670	30124197	30210378	86181
ENSDARG00000053066	49881864	49888418	6554
ENSDARG00000097047	49919936	49921857	1921
ENSDARG00000095897	49893488	49902140	8652
ENSDARG00000097690	49918254	49926317	8063
ENSDARG00000005191	49926115	49966288	40173
ENSDARG00000016255	49901465	49920320	18855
ENSDARG00000086028	46771654	46790042	18388
ENSDARG00000097613	46843592	46875310	31718
ENSDARG00000077858	49975910	49983329	7419
ENSDARG00000053047	49995781	50011926	16145
ENSDARG00000059972	50021410	50204262	182852
ENSDARG00000100446	47424266	47462413	38147
ENSDARG00000038075	50381347	50390089	8742
ENSDARG00000025974	47529881	47796989	267108
ENSDARG00000038076	50401620	50404732	3112
ENSDARG00000038074	50393047	50414197	21150
ENSDARG00000078561	47809755	47840465	30710
ENSDARG00000077473	50451337	50454833	3496
ENSDARG00000032725	6270686	6273519	2833
ENSDARG00000059604	50580940	50685862	104922
ENSDARG00000052279	50695381	50704689	9308
ENSDARG00000075530	50713800	50730749	16949
ENSDARG00000097807	50742315	50747545	5230
ENSDARG00000044167	47843760	47865858	22098
ENSDARG00000053272	47869397	47953829	84432
ENSDARG00000074781	51020918	51386696	365778
ENSDARG00000097572	51009981	51101834	91853
ENSDARG00000094064	47979305	48061524	82219
ENSDARG00000086490	48041759	48058745	16986
ENSDARG00000007412	48068695	48094342	25647
ENSDARG00000097496	51529208	51541488	12280
ENSDARG00000013224	48154954	48199276	44322
ENSDARG00000005050	48253449	48271687	18238
ENSDARG00000032603	48290125	48317562	27437
ENSDARG00000008141	51549203	51573975	24772
ENSDARG00000017244	51575924	51666739	90815
ENSDARG00000034240	48322250	48347724	25474
ENSDARG00000015829	48348415	48376245	27830
ENSDARG00000020979	51676227	51763503	87276
ENSDARG00000052073	51769760	51771634	1874
ENSDARG00000078868	51773873	51780757	6884
ENSDARG00000022652	51796296	51811095	14799
ENSDARG00000038593	51824596	51843277	18681
ENSDARG00000076787	51932267	52030817	98550
ENSDARG00000038583	52064304	52072829	8525
ENSDARG00000059523	52081752	52156427	74675
ENSDARG00000013078	52212574	52225289	12715
ENSDARG00000001557	52226682	52235118	8436
ENSDARG00000038577	52235441	52241529	6088
ENSDARG00000095896	14949950	14953352	3402
ENSDARG00000038537	22119189	22146258	27069
ENSDARG00000017211	21874932	21988375	113443
ENSDARG00000008772	21470261	21492752	22491
ENSDARG00000101618	55299511	55309190	9679
ENSDARG00000079972	55221490	55254786	33296
ENSDARG00000110178	168962	172992	4030
ENSDARG00000061303	37894220	38054851	160631
ENSDARG00000077004	22068589	22104394	35805
ENSDARG00000104974	60024117	60031693	7576
ENSDARG00000114670	55287823	55297274	9451
ENSDARG00000034207	21001264	21028431	27167
ENSDARG00000098824	56638688	56877366	238678
ENSDARG00000004898	9945303	9952103	6800
ENSDARG00000111939	269204	272554	3350
ENSDARG00000112008	6124783	6124897	114
ENSDARG00000022512	55282629	55286872	4243
ENSDARG00000006757	3680651	3692280	11629
ENSDARG00000070122	20954400	20999623	45223
ENSDARG00000029252	3716666	3728694	12028
ENSDARG00000111849	8484901	8485015	114
ENSDARG00000109159	15544055	15544170	115
ENSDARG00000084755	55555262	55555396	134
ENSDARG00000091605	20647227	20647333	106
ENSDARG00000081976	49122130	49122255	125
ENSDARG00000002241	49412754	49414235	1481
ENSDARG00000109360	49529014	49537646	8632
ENSDARG00000078576	21809633	21830477	20844
ENSDARG00000114994	54483686	54483802	116
ENSDARG00000026084	21633286	21678263	44977
ENSDARG00000059651	21202639	21212367	9728
ENSDARG00000052288	22679610	22686016	6406
ENSDARG00000085186	19716423	19716541	118
ENSDARG00000115435	15899609	15900954	1345
ENSDARG00000052423	21588205	21616659	28454
ENSDARG00000030980	54838269	54845622	7353
ENSDARG00000103277	55852274	55864687	12413
ENSDARG00000039162	21684296	21696868	12572
ENSDARG00000101671	1764469	1768740	4271
ENSDARG00000052470	20921542	20952187	30645
ENSDARG00000094990	21053548	21066911	13363
ENSDARG00000029930	54280365	54290227	9862
ENSDARG00000033993	20647155	20670145	22990
ENSDARG00000101406	49508805	49510553	1748
ENSDARG00000080152	47467910	47467992	82
ENSDARG00000114184	28339662	28345002	5340
ENSDARG00000040156	46981486	47246948	265462
ENSDARG00000078842	20764848	20875111	110263
ENSDARG00000116646	9523373	9523489	116
ENSDARG00000003326	21395051	21455822	60771
ENSDARG00000033579	59984772	59990769	5997
ENSDARG00000024006	13333133	13334222	1089
ENSDARG00000112811	28203	29997	1794
ENSDARG00000101494	57263510	57263645	135
ENSDARG00000082382	42162650	42162774	124
ENSDARG00000110145	38087495	38087611	116
ENSDARG00000085224	38377091	38377211	120
ENSDARG00000010873	22104565	22119697	15132
ENSDARG00000068082	60018233	60020385	2152
ENSDARG00000052428	21576164	21582444	6280
ENSDARG00000067669	153146	158614	5468
ENSDARG00000104700	1724889	1740371	15482
ENSDARG00000014727	23122789	23138502	15713
ENSDARG00000111107	13201358	13204969	3611
ENSDARG00000039512	34038963	34073164	34201
ENSDARG00000083753	54082522	54082656	134
ENSDARG00000075540	46341306	46346978	5672
ENSDARG00000102202	3710865	3713097	2232
ENSDARG00000081499	13800093	13800172	79
ENSDARG00000081106	46025846	46025963	117
ENSDARG00000082908	54507105	54507178	73
ENSDARG00000030408	49520124	49526510	6386
ENSDARG00000105300	24296039	24301324	5285
ENSDARG00000115420	48604823	48604937	114
ENSDARG00000045978	1494817	1514767	19950
ENSDARG00000111976	21824400	21824516	116
ENSDARG00000089886	21861087	21873266	12179
ENSDARG00000112895	1808039	1820606	12567
ENSDARG00000061505	14980761	15029092	48331
ENSDARG00000059899	54459413	54465377	5964
ENSDARG00000101268	46749506	46749624	118
ENSDARG00000114823	1285832	1432200	146368
ENSDARG00000081967	47278139	47278257	118
ENSDARG00000107017	53032996	53033111	115
ENSDARG00000036567	23616893	23619428	2535
ENSDARG00000115217	58793883	58793997	114
ENSDARG00000107629	11774617	11774732	115
ENSDARG00000104367	13083665	13114844	31179
ENSDARG00000112718	40625304	40625420	116
ENSDARG00000114280	24785827	24785943	116
ENSDARG00000059581	48862	60202	11340
ENSDARG00000110899	11040128	11040242	114
ENSDARG00000044600	7795602	7842078	46476
ENSDARG00000111810	21740672	21775665	34993
ENSDARG00000095901	20678890	20707846	28956
ENSDARG00000044431	3693441	3708386	14945
ENSDARG00000008030	1787160	1799561	12401
ENSDARG00000109033	11018416	11018532	116
ENSDARG00000116015	3165608	3165722	114
ENSDARG00000059853	55212928	55218839	5911
ENSDARG00000101923	36744134	36744251	117
ENSDARG00000059634	21992820	22022636	29816
ENSDARG00000008219	72040	72996	956
ENSDARG00000110019	60004871	60024255	19384
ENSDARG00000039256	21095918	21155195	59277
ENSDARG00000115726	57769542	57769658	116
ENSDARG00000100374	1161224	1187749	26525
ENSDARG00000082960	29096849	29096945	96
ENSDARG00000101293	25312387	25384792	72405
ENSDARG00000090418	12006557	12032704	26147
ENSDARG00000036613	181142	185297	4155
ENSDARG00000115741	475264	504283	29019
ENSDARG00000005526	46878889	46941245	62356
ENSDARG00000081859	36733709	36733826	117
ENSDARG00000074933	23010242	23026079	15837
ENSDARG00000082968	40653129	40653238	109
ENSDARG00000112767	45346808	45376758	29950
